accuracy,loss,val_accuracy,val_loss,learning_rate
0.37828946113586426,1.6752828359603882,0.2875817120075226,1.2241235971450806,0.0003000000142492354
0.34539473056793213,1.665432333946228,0.29411765933036804,1.158727765083313,0.0003000000142492354
0.3240131437778473,1.6675922870635986,0.29411765933036804,1.1696038246154785,0.0003000000142492354
0.36677631735801697,1.496138334274292,0.29411765933036804,1.1184998750686646,0.0003000000142492354
0.30263158679008484,1.6471991539001465,0.32679739594459534,1.12703537940979,0.0003000000142492354
0.35855263471603394,1.5065245628356934,0.2875817120075226,1.2552517652511597,0.0003000000142492354
0.34210526943206787,1.4159290790557861,0.2875817120075226,1.3280678987503052,0.0003000000142492354
0.3618420958518982,1.4780468940734863,0.41830065846443176,1.1334701776504517,0.0001500000071246177
0.32730263471603394,1.48274564743042,0.41830065846443176,1.1201953887939453,0.0001500000071246177
0.34539473056793213,1.432221531867981,0.41830065846443176,1.2650021314620972,0.0001500000071246177
0.35197368264198303,1.4310147762298584,0.41830065846443176,1.3811076879501343,7.500000356230885e-05
0.3190789520740509,1.5001353025436401,0.41830065846443176,1.3699325323104858,7.500000356230885e-05
0.3305920958518982,1.4238978624343872,0.41830065846443176,1.231582760810852,7.500000356230885e-05
0.34375,1.4058054685592651,0.41830065846443176,1.2813960313796997,3.7500001781154424e-05
