image_path,leaf_label,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency,NDVI_Mean,NDVI_Std,NDRE_Mean,NDRE_Std,crop_health
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Unhealthy_Guava\pottasium\no(9).jpg,Potassium_Deficiency,35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,20.113293079539623,1,5.063887239785832,3.878962623720412,371.2992317284297,7.598530598745731,6,12.64317568134402,24.72035450108878,135.49984369999714,3,46.23666004424658,2,57.24122257162016,2.7098829578931527,0.3059136883892304,0.248130481359388,0.1608305351660706,0.2340054518168561,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\pest_damage\pest_damage11.jpg,Pest_Damage,108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,28.982135482995226,2,9.161602080461757,11.159358022978616,438.81787687651047,7.234406108355488,4,10.814514667268414,80.21306913962447,71.60138048904422,1,48.01634816729275,2,94.934806572571,2.337972107732756,0.1236305743733896,0.2241608162675485,0.0416176328148616,0.1932673449461761,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\pest_damage\pest_damage111.jpg,Pest_Damage,39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,10.668559319782968,3,6.391909834526754,7.958084854078242,420.24264650324176,1.743894977004242,6,10.232154749531146,95.80187666395142,97.79828414472313,3,39.00088379504362,1,45.98289268382856,1.673029754855631,0.1700672275850901,0.2472078447567685,0.0214765413346806,0.2158262153267885,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Unhealthy_papaya\Nitrogen\nitrogen_leaf_spot (2).jpg,Nitrogen_Deficiency,107,11,54,28.59052369,91.33617236,6.094016338,29.44008034,29.20458172984761,2,10.26858505833592,1.6513288809944315,367.8733223969777,5.013319659517506,5,15.63498909357326,83.08000964985163,155.89871386775502,3,14.599739460457345,1,51.7412066014898,4.437243695680028,0.2080787988542195,0.1930726324673818,0.1437336543388606,0.1638107137792359,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Unhealthy_Guava\pottasium\no(3).jpg,Potassium_Deficiency,8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,28.33684740894858,1,7.62774362566026,4.038708118048183,362.99164315482886,7.832591130601337,1,10.376261475908896,20.175634961200505,166.9901505026583,1,0.7892802288247291,2,82.53756676856794,3.696058493944716,0.3492290058126367,0.2335340248631689,0.2038051225413373,0.2273267375812586,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4964.jpg,Potassium_Deficiency,136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,13.467257051310288,1,6.062233006437458,15.5188307016596,400.3356827960958,9.79535812948036,6,6.641312474685122,72.7151523464044,182.0958155847244,3,47.59362168428595,1,75.95540772356551,4.143892130743773,0.2510437944074032,0.2396628380683336,0.1009937459209953,0.2252502164866279,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\spider_mite.jpg,Potassium_Deficiency,117,32,34,26.2724184,52.12739421,6.758792552,127.1752928,13.642304736922634,2,8.097337065880122,16.537830888139748,415.5143138839929,8.934076932532399,6,16.86813051240768,31.00715649291702,72.19142098690531,2,8.395497784784894,3,49.619791249176885,4.1193880040029285,0.0843195498765195,0.2366691737931782,-0.0243944324422046,0.1755565268516987,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\pest_damage\spider_mite14.jpg,Pest_Damage,3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,12.300796996218914,1,5.072280482284679,2.659512966080706,413.1667094807197,5.483977498461362,3,13.235678121410562,97.17837194002,120.16398859301589,1,48.71899841386766,3,0.4118913242861399,2.1496913420145503,0.1780428442033461,0.2384425106578979,0.0672394132036362,0.2055380728336911,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\insect15.png,Pest_Damage,40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,25.79774742042684,1,8.493290316580499,18.63055699687838,350.8865050150381,4.790904205690039,4,16.19371250199152,43.61904284821132,97.978077428222,3,43.41065092752765,1,23.40627216487093,4.608156963527788,0.2780206357388302,0.2626632274064254,0.1292162634146313,0.2325004967748434,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Magnessium\magne16.png,Magnesium_Deficiency,62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,11.875862812343083,3,9.194175525919777,12.078937651326488,377.6270610977994,8.852485971004233,3,14.906872718034846,17.29066392277635,82.71159650091977,3,49.751257587928535,1,38.574184427302185,2.8957400988965825,0.277307261343369,0.144664194428088,0.1717730013633613,0.1289819655214998,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\WhatsApp Image 2026-03-31 at 12.44.35 PM.jpeg,Pest_Damage,10,75,17,18.43966037,68.05394959,7.732194788,39.00992137,10.27365136861986,2,8.474102929447048,2.715976683101875,372.4430642398528,6.013797166523013,2,15.723457893185447,82.07842976595529,117.79350826302276,1,36.501071460514304,1,73.93491461744216,3.270412719818772,0.2797334149340327,0.2474070144215017,0.1358257043264674,0.2227036774694979,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Unhealthy_papaya\magnesiuam\magnesium_leaf_spot.jpg,Magnesium_Deficiency,101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,21.08846327859752,1,7.243667984919472,9.836275473120022,388.9748623511061,1.1802005614026998,2,5.958716120730546,92.03340144377708,165.42229088622418,3,18.918563426276386,2,94.24733640915572,1.0307288884131989,0.1757592261878848,0.175535687040372,0.1123170401014153,0.1620454657315171,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Unhealthy_Guava\Magnesium\magnes14.png,Magnesium_Deficiency,40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,26.26395315703626,1,10.731730065116317,1.864690978962092,368.8449687551723,8.610899420893688,1,5.455793986187772,24.048948421460658,182.8726660417336,3,19.08118331642,1,40.14600762842054,4.3970182868502,0.2783905430999636,0.2529842305066487,0.1147753508485719,0.2331810038788872,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium_spider mite (1).jpg,Potassium_Deficiency,118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,11.97656288098738,3,9.932916505559009,10.411331323890469,428.9127337715887,4.46972997760623,4,11.417062100772055,82.30579120911639,188.86501570851527,2,3.976749933629992,2,53.784179222459926,1.7567328842269223,0.1098579175989218,0.1938677018558514,0.0264283273523151,0.1640345053857025,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4962.jpg,Potassium_Deficiency,82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,15.141719267175484,2,8.403345806940486,14.53839243752452,387.63327926352514,6.605467721607468,6,12.972721837493198,46.54558529644929,192.4755319175036,2,31.90734794186067,3,83.60219831303561,3.510788251320101,0.2643356522087341,0.2417619147700754,0.1764428165510036,0.223120929850777,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\pest_damage\no.jpg,Pest_Damage,34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,24.362217189717786,3,5.037598914860304,0.9506230913500092,357.86444260247777,4.444785569908624,3,5.407246224312809,95.99603278086792,59.53224919680108,1,32.62218355104567,1,50.81909003287165,1.7630783986805638,0.2822329655462026,0.245481484018449,0.1908338404292954,0.2087397729690293,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium_spider mite (7).jpg,Potassium_Deficiency,26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,20.54809814425508,2,6.444050705537716,4.149650513655145,367.19701820321575,7.463924406158924,6,7.142349060158192,50.36402731589222,132.56550711881744,1,34.72324376152116,3,96.0895920184774,1.8285835461149416,0.0491492487357046,0.1811684285935536,-0.0029244675899617,0.151944493087541,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4958.jpg,Potassium_Deficiency,74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,28.361883052679257,3,7.681525712895155,18.63277517605433,380.7963324132751,2.640846091740541,4,13.71699861924386,86.71488486432531,55.12069480853036,3,16.071264008579654,1,49.73906723092462,2.04522576754565,0.0409677799958357,0.1819086387048688,-0.033709415627995,0.1502057124382393,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Unhealthy_Guava\pottasium\no(6).jpg,Potassium_Deficiency,120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,21.98237866520371,1,8.403351292704773,11.133358666191604,384.4297077162644,5.911817507142141,4,15.379318695467202,95.03373072027792,171.98740161433886,2,40.042576134251775,2,64.22533392921035,4.53711817253506,0.1194579363886923,0.2270891232081161,-0.0471363110572283,0.1615135672187046,Moderate_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Unhealthy_papaya\Nitrogen\nitrogen5.jpg,Nitrogen_Deficiency,89,9,47,29.47156259,90.77069618,6.668382766,28.75226067,29.66921265657852,3,7.487120703864998,3.389545797280762,418.96455880955546,7.989159229127943,5,17.517238009047684,72.30928032570804,142.0114351619101,2,46.52047286686194,2,65.69596292506465,1.5636855032037769,0.3103284885015546,0.1441044260838778,0.215599760525922,0.1228028926553605,Moderate_Risk
